,ecorregion_nivel_1,fecha,num_incendios,area_km2_ecorregiones,incendios_cada_km2
10946,Sierras Templadas,2006-04-23,27,1578446283.527541,1.710542847214281e-08
10947,Sierras Templadas,2006-04-24,11,1578446283.527541,6.968878266428552e-09
10948,Sierras Templadas,2006-04-25,34,1578446283.527541,2.1540169187142798e-08
10949,Sierras Templadas,2006-04-26,28,1578446283.527541,1.7738962859999952e-08
10950,Sierras Templadas,2006-04-27,25,1578446283.527541,1.583835969642853e-08
10951,Sierras Templadas,2006-04-28,38,1578446283.527541,2.407430673857136e-08
10952,Sierras Templadas,2006-04-29,19,1578446283.527541,1.203715336928568e-08
10953,Sierras Templadas,2006-04-30,30,1578446283.527541,1.9006031635714233e-08
10954,Sierras Templadas,2006-05-01,5,1578446283.527541,3.1676719392857056e-09
10955,Sierras Templadas,2006-05-02,23,1578446283.527541,1.4571290920714246e-08
10956,Sierras Templadas,2006-05-03,6,1578446283.527541,3.8012063271428465e-09
10957,Sierras Templadas,2006-05-04,13,1578446283.527541,8.235947042142834e-09
10958,Sierras Templadas,2006-05-05,29,1578446283.527541,1.837249724785709e-08
10959,Sierras Templadas,2006-05-06,16,1578446283.527541,1.0136550205714257e-08
10960,Sierras Templadas,2006-05-07,52,1578446283.527541,3.2943788168571335e-08
10961,Sierras Templadas,2006-05-08,22,1578446283.527541,1.3937756532857103e-08
10962,Sierras Templadas,2006-05-09,63,1578446283.527541,3.9912666434999885e-08
10963,Sierras Templadas,2006-05-10,16,1578446283.527541,1.0136550205714257e-08
10964,Sierras Templadas,2006-05-11,32,1578446283.527541,2.0273100411428514e-08
10965,Sierras Templadas,2006-05-12,14,1578446283.527541,8.869481429999976e-09
10966,Sierras Templadas,2006-05-13,29,1578446283.527541,1.837249724785709e-08
10967,Sierras Templadas,2006-05-14,41,1578446283.527541,2.5974909902142784e-08
10968,Sierras Templadas,2006-05-15,7,1578446283.527541,4.434740714999988e-09
10969,Sierras Templadas,2006-05-16,25,1578446283.527541,1.583835969642853e-08
10970,Sierras Templadas,2006-05-17,5,1578446283.527541,3.1676719392857056e-09
10971,Sierras Templadas,2006-05-18,20,1578446283.527541,1.2670687757142822e-08
10972,Sierras Templadas,2006-05-19,7,1578446283.527541,4.434740714999988e-09
10973,Sierras Templadas,2006-05-20,11,1578446283.527541,6.968878266428552e-09
10974,Sierras Templadas,2006-05-21,4,1578446283.527541,2.5341375514285642e-09
10975,Sierras Templadas,2006-05-23,26,1578446283.527541,1.6471894084285667e-08
10976,Sierras Templadas,2006-05-24,7,1578446283.527541,4.434740714999988e-09
10977,Sierras Templadas,2006-05-25,20,1578446283.527541,1.2670687757142822e-08
10978,Sierras Templadas,2006-05-26,1,1578446283.527541,6.335343878571411e-10
10979,Sierras Templadas,2006-05-27,1,1578446283.527541,6.335343878571411e-10
10980,Sierras Templadas,2006-05-28,3,1578446283.527541,1.9006031635714233e-09
10981,Sierras Templadas,2006-05-29,3,1578446283.527541,1.9006031635714233e-09
10982,Sierras Templadas,2006-05-30,17,1578446283.527541,1.0770084593571399e-08
10983,Sierras Templadas,2006-05-31,6,1578446283.527541,3.8012063271428465e-09
10984,Sierras Templadas,2006-06-01,17,1578446283.527541,1.0770084593571399e-08
10985,Sierras Templadas,2006-06-02,6,1578446283.527541,3.8012063271428465e-09
10986,Sierras Templadas,2006-06-04,2,1578446283.527541,1.2670687757142821e-09
10987,Sierras Templadas,2006-06-10,6,1578446283.527541,3.8012063271428465e-09
10988,Sierras Templadas,2006-06-13,3,1578446283.527541,1.9006031635714233e-09
10989,Sierras Templadas,2006-06-14,5,1578446283.527541,3.1676719392857056e-09
10990,Sierras Templadas,2006-06-15,10,1578446283.527541,6.335343878571411e-09
10991,Sierras Templadas,2006-06-17,3,1578446283.527541,1.9006031635714233e-09
10992,Sierras Templadas,2006-06-18,2,1578446283.527541,1.2670687757142821e-09
10993,Sierras Templadas,2006-06-19,3,1578446283.527541,1.9006031635714233e-09
10994,Sierras Templadas,2006-06-20,1,1578446283.527541,6.335343878571411e-10
10995,Sierras Templadas,2006-07-10,1,1578446283.527541,6.335343878571411e-10
10996,Sierras Templadas,2006-12-25,3,1578446283.527541,1.9006031635714233e-09
10997,Sierras Templadas,2006-12-28,2,1578446283.527541,1.2670687757142821e-09
10998,Sierras Templadas,2006-12-30,1,1578446283.527541,6.335343878571411e-10
10999,Sierras Templadas,2007-01-06,1,1578446283.527541,6.335343878571411e-10
11000,Sierras Templadas,2007-01-09,2,1578446283.527541,1.2670687757142821e-09
11001,Sierras Templadas,2007-01-10,1,1578446283.527541,6.335343878571411e-10
11002,Sierras Templadas,2007-01-18,1,1578446283.527541,6.335343878571411e-10
11003,Sierras Templadas,2007-01-24,1,1578446283.527541,6.335343878571411e-10
11004,Sierras Templadas,2007-02-02,1,1578446283.527541,6.335343878571411e-10
11005,Sierras Templadas,2007-02-09,1,1578446283.527541,6.335343878571411e-10
11006,Sierras Templadas,2007-02-10,1,1578446283.527541,6.335343878571411e-10
11007,Sierras Templadas,2007-02-13,1,1578446283.527541,6.335343878571411e-10
11008,Sierras Templadas,2007-02-14,4,1578446283.527541,2.5341375514285642e-09
11009,Sierras Templadas,2007-02-16,1,1578446283.527541,6.335343878571411e-10
11010,Sierras Templadas,2007-02-19,1,1578446283.527541,6.335343878571411e-10
11011,Sierras Templadas,2007-02-20,1,1578446283.527541,6.335343878571411e-10
11012,Sierras Templadas,2007-02-22,2,1578446283.527541,1.2670687757142821e-09
11013,Sierras Templadas,2007-02-23,1,1578446283.527541,6.335343878571411e-10
11014,Sierras Templadas,2007-02-25,1,1578446283.527541,6.335343878571411e-10
11015,Sierras Templadas,2007-02-27,1,1578446283.527541,6.335343878571411e-10
11016,Sierras Templadas,2007-02-28,4,1578446283.527541,2.5341375514285642e-09
11017,Sierras Templadas,2007-03-01,1,1578446283.527541,6.335343878571411e-10
11018,Sierras Templadas,2007-03-02,2,1578446283.527541,1.2670687757142821e-09
11019,Sierras Templadas,2007-03-03,2,1578446283.527541,1.2670687757142821e-09
11020,Sierras Templadas,2007-03-04,3,1578446283.527541,1.9006031635714233e-09
11021,Sierras Templadas,2007-03-05,1,1578446283.527541,6.335343878571411e-10
11022,Sierras Templadas,2007-03-16,3,1578446283.527541,1.9006031635714233e-09
11023,Sierras Templadas,2007-03-17,1,1578446283.527541,6.335343878571411e-10
11024,Sierras Templadas,2007-03-18,10,1578446283.527541,6.335343878571411e-09
11025,Sierras Templadas,2007-03-19,3,1578446283.527541,1.9006031635714233e-09
11026,Sierras Templadas,2007-03-20,6,1578446283.527541,3.8012063271428465e-09
11027,Sierras Templadas,2007-03-21,7,1578446283.527541,4.434740714999988e-09
11028,Sierras Templadas,2007-03-22,7,1578446283.527541,4.434740714999988e-09
11029,Sierras Templadas,2007-03-23,7,1578446283.527541,4.434740714999988e-09
11030,Sierras Templadas,2007-03-25,5,1578446283.527541,3.1676719392857056e-09
11031,Sierras Templadas,2007-03-26,6,1578446283.527541,3.8012063271428465e-09
11032,Sierras Templadas,2007-03-27,2,1578446283.527541,1.2670687757142821e-09
11033,Sierras Templadas,2007-03-30,2,1578446283.527541,1.2670687757142821e-09
11034,Sierras Templadas,2007-03-31,2,1578446283.527541,1.2670687757142821e-09
11035,Sierras Templadas,2007-04-01,4,1578446283.527541,2.5341375514285642e-09
11036,Sierras Templadas,2007-04-02,1,1578446283.527541,6.335343878571411e-10
11037,Sierras Templadas,2007-04-03,1,1578446283.527541,6.335343878571411e-10
11038,Sierras Templadas,2007-04-05,2,1578446283.527541,1.2670687757142821e-09
11039,Sierras Templadas,2007-04-07,4,1578446283.527541,2.5341375514285642e-09
11040,Sierras Templadas,2007-04-08,7,1578446283.527541,4.434740714999988e-09
11041,Sierras Templadas,2007-04-09,11,1578446283.527541,6.968878266428552e-09
11042,Sierras Templadas,2007-04-10,6,1578446283.527541,3.8012063271428465e-09
11043,Sierras Templadas,2007-04-11,11,1578446283.527541,6.968878266428552e-09
11044,Sierras Templadas,2007-04-12,18,1578446283.527541,1.140361898142854e-08
11045,Sierras Templadas,2007-04-13,9,1578446283.527541,5.70180949071427e-09
11046,Sierras Templadas,2007-04-14,11,1578446283.527541,6.968878266428552e-09
11047,Sierras Templadas,2007-04-15,8,1578446283.527541,5.0682751028571285e-09
11048,Sierras Templadas,2007-04-16,22,1578446283.527541,1.3937756532857103e-08
11049,Sierras Templadas,2007-04-17,20,1578446283.527541,1.2670687757142822e-08
11050,Sierras Templadas,2007-04-18,12,1578446283.527541,7.602412654285693e-09
11051,Sierras Templadas,2007-04-19,17,1578446283.527541,1.0770084593571399e-08
11052,Sierras Templadas,2007-04-20,3,1578446283.527541,1.9006031635714233e-09
11053,Sierras Templadas,2007-04-21,15,1578446283.527541,9.503015817857116e-09
11054,Sierras Templadas,2007-04-22,9,1578446283.527541,5.70180949071427e-09
11055,Sierras Templadas,2007-04-23,10,1578446283.527541,6.335343878571411e-09
11056,Sierras Templadas,2007-04-24,32,1578446283.527541,2.0273100411428514e-08
11057,Sierras Templadas,2007-04-25,26,1578446283.527541,1.6471894084285667e-08
11058,Sierras Templadas,2007-04-26,32,1578446283.527541,2.0273100411428514e-08
11059,Sierras Templadas,2007-04-27,11,1578446283.527541,6.968878266428552e-09
11060,Sierras Templadas,2007-04-28,28,1578446283.527541,1.7738962859999952e-08
11061,Sierras Templadas,2007-04-29,16,1578446283.527541,1.0136550205714257e-08
11062,Sierras Templadas,2007-04-30,24,1578446283.527541,1.5204825308571386e-08
11063,Sierras Templadas,2007-05-01,27,1578446283.527541,1.710542847214281e-08
11064,Sierras Templadas,2007-05-02,24,1578446283.527541,1.5204825308571386e-08
11065,Sierras Templadas,2007-05-03,22,1578446283.527541,1.3937756532857103e-08
11066,Sierras Templadas,2007-05-04,27,1578446283.527541,1.710542847214281e-08
11067,Sierras Templadas,2007-05-05,45,1578446283.527541,2.850904745357135e-08
11068,Sierras Templadas,2007-05-06,22,1578446283.527541,1.3937756532857103e-08
11069,Sierras Templadas,2007-05-07,32,1578446283.527541,2.0273100411428514e-08
11070,Sierras Templadas,2007-05-08,12,1578446283.527541,7.602412654285693e-09
11071,Sierras Templadas,2007-05-09,35,1578446283.527541,2.2173703574999937e-08
11072,Sierras Templadas,2007-05-10,33,1578446283.527541,2.0906634799285656e-08
11073,Sierras Templadas,2007-05-11,2,1578446283.527541,1.2670687757142821e-09
11074,Sierras Templadas,2007-05-12,41,1578446283.527541,2.5974909902142784e-08
11075,Sierras Templadas,2007-05-13,2,1578446283.527541,1.2670687757142821e-09
11076,Sierras Templadas,2007-05-14,26,1578446283.527541,1.6471894084285667e-08
11077,Sierras Templadas,2007-05-15,19,1578446283.527541,1.203715336928568e-08
11078,Sierras Templadas,2007-05-16,19,1578446283.527541,1.203715336928568e-08
11079,Sierras Templadas,2007-05-17,25,1578446283.527541,1.583835969642853e-08
11080,Sierras Templadas,2007-05-18,11,1578446283.527541,6.968878266428552e-09
11081,Sierras Templadas,2007-05-19,43,1578446283.527541,2.7241978677857068e-08
11082,Sierras Templadas,2007-05-20,8,1578446283.527541,5.0682751028571285e-09
11083,Sierras Templadas,2007-05-21,32,1578446283.527541,2.0273100411428514e-08
11084,Sierras Templadas,2007-05-22,14,1578446283.527541,8.869481429999976e-09
11085,Sierras Templadas,2007-05-23,24,1578446283.527541,1.5204825308571386e-08
11086,Sierras Templadas,2007-05-24,33,1578446283.527541,2.0906634799285656e-08
11087,Sierras Templadas,2007-05-25,4,1578446283.527541,2.5341375514285642e-09
11088,Sierras Templadas,2007-05-26,24,1578446283.527541,1.5204825308571386e-08
11089,Sierras Templadas,2007-05-27,5,1578446283.527541,3.1676719392857056e-09
11090,Sierras Templadas,2007-05-28,19,1578446283.527541,1.203715336928568e-08
11091,Sierras Templadas,2007-05-29,6,1578446283.527541,3.8012063271428465e-09
11092,Sierras Templadas,2007-05-30,6,1578446283.527541,3.8012063271428465e-09
11093,Sierras Templadas,2007-05-31,18,1578446283.527541,1.140361898142854e-08
11094,Sierras Templadas,2007-06-01,5,1578446283.527541,3.1676719392857056e-09
11095,Sierras Templadas,2007-06-02,14,1578446283.527541,8.869481429999976e-09
11096,Sierras Templadas,2007-06-03,2,1578446283.527541,1.2670687757142821e-09
11097,Sierras Templadas,2007-06-04,23,1578446283.527541,1.4571290920714246e-08
11098,Sierras Templadas,2007-06-05,1,1578446283.527541,6.335343878571411e-10
11099,Sierras Templadas,2007-06-06,9,1578446283.527541,5.70180949071427e-09
11100,Sierras Templadas,2007-06-07,1,1578446283.527541,6.335343878571411e-10
11101,Sierras Templadas,2007-06-12,1,1578446283.527541,6.335343878571411e-10
11102,Sierras Templadas,2007-06-13,4,1578446283.527541,2.5341375514285642e-09
11103,Sierras Templadas,2007-06-14,1,1578446283.527541,6.335343878571411e-10
11104,Sierras Templadas,2007-06-15,1,1578446283.527541,6.335343878571411e-10
11105,Sierras Templadas,2007-06-16,1,1578446283.527541,6.335343878571411e-10
11106,Sierras Templadas,2007-06-22,3,1578446283.527541,1.9006031635714233e-09
11107,Sierras Templadas,2007-07-06,1,1578446283.527541,6.335343878571411e-10
11108,Sierras Templadas,2007-09-30,1,1578446283.527541,6.335343878571411e-10
11109,Sierras Templadas,2007-11-10,1,1578446283.527541,6.335343878571411e-10
11110,Sierras Templadas,2007-11-11,2,1578446283.527541,1.2670687757142821e-09
11111,Sierras Templadas,2007-12-10,3,1578446283.527541,1.9006031635714233e-09
11112,Sierras Templadas,2007-12-24,3,1578446283.527541,1.9006031635714233e-09
11113,Sierras Templadas,2007-12-28,1,1578446283.527541,6.335343878571411e-10
11114,Sierras Templadas,2008-01-01,1,1578446283.527541,6.335343878571411e-10
11115,Sierras Templadas,2008-01-02,9,1578446283.527541,5.70180949071427e-09
11116,Sierras Templadas,2008-01-03,21,1578446283.527541,1.3304222144999963e-08
11117,Sierras Templadas,2008-01-04,3,1578446283.527541,1.9006031635714233e-09
11118,Sierras Templadas,2008-01-09,2,1578446283.527541,1.2670687757142821e-09
11119,Sierras Templadas,2008-01-10,1,1578446283.527541,6.335343878571411e-10
11120,Sierras Templadas,2008-01-12,2,1578446283.527541,1.2670687757142821e-09
11121,Sierras Templadas,2008-01-20,3,1578446283.527541,1.9006031635714233e-09
11122,Sierras Templadas,2008-01-21,1,1578446283.527541,6.335343878571411e-10
11123,Sierras Templadas,2008-01-22,1,1578446283.527541,6.335343878571411e-10
11124,Sierras Templadas,2008-01-23,2,1578446283.527541,1.2670687757142821e-09
11125,Sierras Templadas,2008-01-25,1,1578446283.527541,6.335343878571411e-10
11126,Sierras Templadas,2008-02-05,2,1578446283.527541,1.2670687757142821e-09
11127,Sierras Templadas,2008-02-08,1,1578446283.527541,6.335343878571411e-10
11128,Sierras Templadas,2008-02-12,1,1578446283.527541,6.335343878571411e-10
11129,Sierras Templadas,2008-02-18,2,1578446283.527541,1.2670687757142821e-09
11130,Sierras Templadas,2008-02-20,1,1578446283.527541,6.335343878571411e-10
11131,Sierras Templadas,2008-02-22,1,1578446283.527541,6.335343878571411e-10
11132,Sierras Templadas,2008-02-24,6,1578446283.527541,3.8012063271428465e-09
11133,Sierras Templadas,2008-02-26,3,1578446283.527541,1.9006031635714233e-09
11134,Sierras Templadas,2008-02-27,2,1578446283.527541,1.2670687757142821e-09
11135,Sierras Templadas,2008-02-29,2,1578446283.527541,1.2670687757142821e-09
11136,Sierras Templadas,2008-03-02,2,1578446283.527541,1.2670687757142821e-09
11137,Sierras Templadas,2008-03-04,3,1578446283.527541,1.9006031635714233e-09
11138,Sierras Templadas,2008-03-06,17,1578446283.527541,1.0770084593571399e-08
11139,Sierras Templadas,2008-03-07,3,1578446283.527541,1.9006031635714233e-09
11140,Sierras Templadas,2008-03-08,5,1578446283.527541,3.1676719392857056e-09
11141,Sierras Templadas,2008-03-09,3,1578446283.527541,1.9006031635714233e-09
11142,Sierras Templadas,2008-03-10,1,1578446283.527541,6.335343878571411e-10
11143,Sierras Templadas,2008-03-11,4,1578446283.527541,2.5341375514285642e-09
11144,Sierras Templadas,2008-03-13,5,1578446283.527541,3.1676719392857056e-09
11145,Sierras Templadas,2008-03-14,2,1578446283.527541,1.2670687757142821e-09
11146,Sierras Templadas,2008-03-15,13,1578446283.527541,8.235947042142834e-09
11147,Sierras Templadas,2008-03-16,10,1578446283.527541,6.335343878571411e-09
11148,Sierras Templadas,2008-03-17,4,1578446283.527541,2.5341375514285642e-09
11149,Sierras Templadas,2008-03-18,28,1578446283.527541,1.7738962859999952e-08
11150,Sierras Templadas,2008-03-19,8,1578446283.527541,5.0682751028571285e-09
11151,Sierras Templadas,2008-03-20,3,1578446283.527541,1.9006031635714233e-09
11152,Sierras Templadas,2008-03-21,3,1578446283.527541,1.9006031635714233e-09
11153,Sierras Templadas,2008-03-22,15,1578446283.527541,9.503015817857116e-09
11154,Sierras Templadas,2008-03-25,4,1578446283.527541,2.5341375514285642e-09
11155,Sierras Templadas,2008-03-26,2,1578446283.527541,1.2670687757142821e-09
11156,Sierras Templadas,2008-03-27,16,1578446283.527541,1.0136550205714257e-08
11157,Sierras Templadas,2008-03-28,2,1578446283.527541,1.2670687757142821e-09
11158,Sierras Templadas,2008-03-29,6,1578446283.527541,3.8012063271428465e-09
11159,Sierras Templadas,2008-03-30,4,1578446283.527541,2.5341375514285642e-09
11160,Sierras Templadas,2008-03-31,8,1578446283.527541,5.0682751028571285e-09
11161,Sierras Templadas,2008-04-01,15,1578446283.527541,9.503015817857116e-09
11162,Sierras Templadas,2008-04-02,27,1578446283.527541,1.710542847214281e-08
11163,Sierras Templadas,2008-04-03,15,1578446283.527541,9.503015817857116e-09
11164,Sierras Templadas,2008-04-04,13,1578446283.527541,8.235947042142834e-09
11165,Sierras Templadas,2008-04-05,12,1578446283.527541,7.602412654285693e-09
11166,Sierras Templadas,2008-04-06,7,1578446283.527541,4.434740714999988e-09
11167,Sierras Templadas,2008-04-07,13,1578446283.527541,8.235947042142834e-09
11168,Sierras Templadas,2008-04-08,6,1578446283.527541,3.8012063271428465e-09
11169,Sierras Templadas,2008-04-09,11,1578446283.527541,6.968878266428552e-09
11170,Sierras Templadas,2008-04-10,28,1578446283.527541,1.7738962859999952e-08
11171,Sierras Templadas,2008-04-11,9,1578446283.527541,5.70180949071427e-09
11172,Sierras Templadas,2008-04-12,28,1578446283.527541,1.7738962859999952e-08
11173,Sierras Templadas,2008-04-13,4,1578446283.527541,2.5341375514285642e-09
11174,Sierras Templadas,2008-04-14,4,1578446283.527541,2.5341375514285642e-09
11175,Sierras Templadas,2008-04-15,8,1578446283.527541,5.0682751028571285e-09
11176,Sierras Templadas,2008-04-16,2,1578446283.527541,1.2670687757142821e-09
11177,Sierras Templadas,2008-04-17,17,1578446283.527541,1.0770084593571399e-08
11178,Sierras Templadas,2008-04-18,6,1578446283.527541,3.8012063271428465e-09
11179,Sierras Templadas,2008-04-19,26,1578446283.527541,1.6471894084285667e-08
11180,Sierras Templadas,2008-04-20,21,1578446283.527541,1.3304222144999963e-08
11181,Sierras Templadas,2008-04-21,58,1578446283.527541,3.674499449571418e-08
11182,Sierras Templadas,2008-04-22,35,1578446283.527541,2.2173703574999937e-08
11183,Sierras Templadas,2008-04-23,37,1578446283.527541,2.344077235071422e-08
11184,Sierras Templadas,2008-04-24,25,1578446283.527541,1.583835969642853e-08
11185,Sierras Templadas,2008-04-25,44,1578446283.527541,2.7875513065714207e-08
11186,Sierras Templadas,2008-04-26,42,1578446283.527541,2.6608444289999926e-08
11187,Sierras Templadas,2008-04-27,7,1578446283.527541,4.434740714999988e-09
11188,Sierras Templadas,2008-04-28,44,1578446283.527541,2.7875513065714207e-08
11189,Sierras Templadas,2008-04-29,7,1578446283.527541,4.434740714999988e-09
11190,Sierras Templadas,2008-04-30,41,1578446283.527541,2.5974909902142784e-08
11191,Sierras Templadas,2008-05-01,28,1578446283.527541,1.7738962859999952e-08
11192,Sierras Templadas,2008-05-02,30,1578446283.527541,1.9006031635714233e-08
11193,Sierras Templadas,2008-05-03,85,1578446283.527541,5.3850422967856994e-08
11194,Sierras Templadas,2008-05-04,35,1578446283.527541,2.2173703574999937e-08
11195,Sierras Templadas,2008-05-05,66,1578446283.527541,4.181326959857131e-08
11196,Sierras Templadas,2008-05-06,24,1578446283.527541,1.5204825308571386e-08
11197,Sierras Templadas,2008-05-07,35,1578446283.527541,2.2173703574999937e-08
11198,Sierras Templadas,2008-05-08,31,1578446283.527541,1.9639566023571375e-08
11199,Sierras Templadas,2008-05-09,31,1578446283.527541,1.9639566023571375e-08
11200,Sierras Templadas,2008-05-10,20,1578446283.527541,1.2670687757142822e-08
11201,Sierras Templadas,2008-05-11,34,1578446283.527541,2.1540169187142798e-08
11202,Sierras Templadas,2008-05-12,46,1578446283.527541,2.914258184142849e-08
11203,Sierras Templadas,2008-05-13,17,1578446283.527541,1.0770084593571399e-08
11204,Sierras Templadas,2008-05-14,74,1578446283.527541,4.688154470142844e-08
11205,Sierras Templadas,2008-05-15,7,1578446283.527541,4.434740714999988e-09
11206,Sierras Templadas,2008-05-16,14,1578446283.527541,8.869481429999976e-09
11207,Sierras Templadas,2008-05-17,11,1578446283.527541,6.968878266428552e-09
11208,Sierras Templadas,2008-05-18,10,1578446283.527541,6.335343878571411e-09
11209,Sierras Templadas,2008-05-19,11,1578446283.527541,6.968878266428552e-09
11210,Sierras Templadas,2008-05-20,3,1578446283.527541,1.9006031635714233e-09
11211,Sierras Templadas,2008-05-21,20,1578446283.527541,1.2670687757142822e-08
11212,Sierras Templadas,2008-05-22,12,1578446283.527541,7.602412654285693e-09
11213,Sierras Templadas,2008-05-23,41,1578446283.527541,2.5974909902142784e-08
11214,Sierras Templadas,2008-05-24,7,1578446283.527541,4.434740714999988e-09
11215,Sierras Templadas,2008-05-25,17,1578446283.527541,1.0770084593571399e-08
11216,Sierras Templadas,2008-05-26,25,1578446283.527541,1.583835969642853e-08
11217,Sierras Templadas,2008-05-27,7,1578446283.527541,4.434740714999988e-09
11218,Sierras Templadas,2008-05-28,21,1578446283.527541,1.3304222144999963e-08
11219,Sierras Templadas,2008-05-30,20,1578446283.527541,1.2670687757142822e-08
11220,Sierras Templadas,2008-05-31,5,1578446283.527541,3.1676719392857056e-09
11221,Sierras Templadas,2008-06-01,10,1578446283.527541,6.335343878571411e-09
11222,Sierras Templadas,2008-06-02,3,1578446283.527541,1.9006031635714233e-09
11223,Sierras Templadas,2008-06-03,3,1578446283.527541,1.9006031635714233e-09
11224,Sierras Templadas,2008-06-04,20,1578446283.527541,1.2670687757142822e-08
11225,Sierras Templadas,2008-06-05,6,1578446283.527541,3.8012063271428465e-09
11226,Sierras Templadas,2008-06-06,14,1578446283.527541,8.869481429999976e-09
11227,Sierras Templadas,2008-06-07,1,1578446283.527541,6.335343878571411e-10
11228,Sierras Templadas,2008-06-08,1,1578446283.527541,6.335343878571411e-10
11229,Sierras Templadas,2008-06-09,1,1578446283.527541,6.335343878571411e-10
11230,Sierras Templadas,2008-06-10,2,1578446283.527541,1.2670687757142821e-09
11231,Sierras Templadas,2008-06-13,4,1578446283.527541,2.5341375514285642e-09
11232,Sierras Templadas,2008-06-14,2,1578446283.527541,1.2670687757142821e-09
11233,Sierras Templadas,2008-06-15,21,1578446283.527541,1.3304222144999963e-08
11234,Sierras Templadas,2008-06-16,6,1578446283.527541,3.8012063271428465e-09
11235,Sierras Templadas,2008-06-17,31,1578446283.527541,1.9639566023571375e-08
11236,Sierras Templadas,2008-06-18,10,1578446283.527541,6.335343878571411e-09
11237,Sierras Templadas,2008-06-19,3,1578446283.527541,1.9006031635714233e-09
11238,Sierras Templadas,2008-06-20,10,1578446283.527541,6.335343878571411e-09
11239,Sierras Templadas,2008-06-24,1,1578446283.527541,6.335343878571411e-10
11240,Sierras Templadas,2008-06-25,3,1578446283.527541,1.9006031635714233e-09
11241,Sierras Templadas,2008-06-26,3,1578446283.527541,1.9006031635714233e-09
11242,Sierras Templadas,2008-10-02,1,1578446283.527541,6.335343878571411e-10
11243,Sierras Templadas,2008-12-17,1,1578446283.527541,6.335343878571411e-10
11244,Sierras Templadas,2008-12-21,1,1578446283.527541,6.335343878571411e-10
11245,Sierras Templadas,2008-12-26,1,1578446283.527541,6.335343878571411e-10
11246,Sierras Templadas,2008-12-28,3,1578446283.527541,1.9006031635714233e-09
11247,Sierras Templadas,2009-01-08,4,1578446283.527541,2.5341375514285642e-09
11248,Sierras Templadas,2009-01-19,1,1578446283.527541,6.335343878571411e-10
11249,Sierras Templadas,2009-01-20,1,1578446283.527541,6.335343878571411e-10
11250,Sierras Templadas,2009-01-24,2,1578446283.527541,1.2670687757142821e-09
11251,Sierras Templadas,2009-01-25,1,1578446283.527541,6.335343878571411e-10
11252,Sierras Templadas,2009-01-27,1,1578446283.527541,6.335343878571411e-10
11253,Sierras Templadas,2009-01-29,1,1578446283.527541,6.335343878571411e-10
11254,Sierras Templadas,2009-01-31,1,1578446283.527541,6.335343878571411e-10
11255,Sierras Templadas,2009-02-01,1,1578446283.527541,6.335343878571411e-10
11256,Sierras Templadas,2009-02-05,2,1578446283.527541,1.2670687757142821e-09
11257,Sierras Templadas,2009-02-07,4,1578446283.527541,2.5341375514285642e-09
11258,Sierras Templadas,2009-02-10,2,1578446283.527541,1.2670687757142821e-09
11259,Sierras Templadas,2009-02-12,6,1578446283.527541,3.8012063271428465e-09
11260,Sierras Templadas,2009-02-14,1,1578446283.527541,6.335343878571411e-10
11261,Sierras Templadas,2009-02-17,1,1578446283.527541,6.335343878571411e-10
11262,Sierras Templadas,2009-02-19,1,1578446283.527541,6.335343878571411e-10
11263,Sierras Templadas,2009-02-21,4,1578446283.527541,2.5341375514285642e-09
11264,Sierras Templadas,2009-02-22,2,1578446283.527541,1.2670687757142821e-09
11265,Sierras Templadas,2009-02-23,8,1578446283.527541,5.0682751028571285e-09
11266,Sierras Templadas,2009-02-24,1,1578446283.527541,6.335343878571411e-10
11267,Sierras Templadas,2009-02-25,3,1578446283.527541,1.9006031635714233e-09
11268,Sierras Templadas,2009-02-26,8,1578446283.527541,5.0682751028571285e-09
11269,Sierras Templadas,2009-02-27,3,1578446283.527541,1.9006031635714233e-09
11270,Sierras Templadas,2009-02-28,28,1578446283.527541,1.7738962859999952e-08
11271,Sierras Templadas,2009-03-01,2,1578446283.527541,1.2670687757142821e-09
11272,Sierras Templadas,2009-03-02,3,1578446283.527541,1.9006031635714233e-09
11273,Sierras Templadas,2009-03-03,1,1578446283.527541,6.335343878571411e-10
11274,Sierras Templadas,2009-03-04,8,1578446283.527541,5.0682751028571285e-09
11275,Sierras Templadas,2009-03-05,3,1578446283.527541,1.9006031635714233e-09
11276,Sierras Templadas,2009-03-06,2,1578446283.527541,1.2670687757142821e-09
11277,Sierras Templadas,2009-03-08,8,1578446283.527541,5.0682751028571285e-09
11278,Sierras Templadas,2009-03-09,4,1578446283.527541,2.5341375514285642e-09
11279,Sierras Templadas,2009-03-10,1,1578446283.527541,6.335343878571411e-10
11280,Sierras Templadas,2009-03-11,3,1578446283.527541,1.9006031635714233e-09
11281,Sierras Templadas,2009-03-12,2,1578446283.527541,1.2670687757142821e-09
11282,Sierras Templadas,2009-03-13,3,1578446283.527541,1.9006031635714233e-09
11283,Sierras Templadas,2009-03-14,3,1578446283.527541,1.9006031635714233e-09
11284,Sierras Templadas,2009-03-15,1,1578446283.527541,6.335343878571411e-10
11285,Sierras Templadas,2009-03-16,1,1578446283.527541,6.335343878571411e-10
11286,Sierras Templadas,2009-03-17,1,1578446283.527541,6.335343878571411e-10
11287,Sierras Templadas,2009-03-18,4,1578446283.527541,2.5341375514285642e-09
11288,Sierras Templadas,2009-03-19,1,1578446283.527541,6.335343878571411e-10
