,tipo_suelo,fecha,num_incendios,area_km2_tipo_suelo,incendios_cada_km2
18070,Selva mediana perennifolia y subperennifolia,2005-04-21,52,527953155.27540576,9.849358694120181e-08
18071,Selva mediana perennifolia y subperennifolia,2005-04-22,8,527953155.27540576,1.5152859529415664e-08
18072,Selva mediana perennifolia y subperennifolia,2005-04-23,1,527953155.27540576,1.894107441176958e-09
18073,Selva mediana perennifolia y subperennifolia,2005-04-24,3,527953155.27540576,5.682322323530874e-09
18074,Selva mediana perennifolia y subperennifolia,2005-04-25,12,527953155.27540576,2.2729289294123496e-08
18075,Selva mediana perennifolia y subperennifolia,2005-04-26,46,527953155.27540576,8.712894229414007e-08
18076,Selva mediana perennifolia y subperennifolia,2005-04-27,8,527953155.27540576,1.5152859529415664e-08
18077,Selva mediana perennifolia y subperennifolia,2005-04-28,1,527953155.27540576,1.894107441176958e-09
18078,Selva mediana perennifolia y subperennifolia,2005-04-29,3,527953155.27540576,5.682322323530874e-09
18079,Selva mediana perennifolia y subperennifolia,2005-04-30,53,527953155.27540576,1.0038769438237877e-07
18080,Selva mediana perennifolia y subperennifolia,2005-05-01,3,527953155.27540576,5.682322323530874e-09
18081,Selva mediana perennifolia y subperennifolia,2005-05-02,2,527953155.27540576,3.788214882353916e-09
18082,Selva mediana perennifolia y subperennifolia,2005-05-03,7,527953155.27540576,1.3258752088238706e-08
18083,Selva mediana perennifolia y subperennifolia,2005-05-04,8,527953155.27540576,1.5152859529415664e-08
18084,Selva mediana perennifolia y subperennifolia,2005-05-05,18,527953155.27540576,3.409393394118524e-08
18085,Selva mediana perennifolia y subperennifolia,2005-05-06,4,527953155.27540576,7.576429764707832e-09
18086,Selva mediana perennifolia y subperennifolia,2005-05-07,20,527953155.27540576,3.788214882353916e-08
18087,Selva mediana perennifolia y subperennifolia,2005-05-08,10,527953155.27540576,1.894107441176958e-08
18088,Selva mediana perennifolia y subperennifolia,2005-05-09,32,527953155.27540576,6.061143811766266e-08
18089,Selva mediana perennifolia y subperennifolia,2005-05-10,7,527953155.27540576,1.3258752088238706e-08
18090,Selva mediana perennifolia y subperennifolia,2005-05-11,7,527953155.27540576,1.3258752088238706e-08
18091,Selva mediana perennifolia y subperennifolia,2005-05-12,5,527953155.27540576,9.47053720588479e-09
18092,Selva mediana perennifolia y subperennifolia,2005-05-13,3,527953155.27540576,5.682322323530874e-09
18093,Selva mediana perennifolia y subperennifolia,2005-05-14,2,527953155.27540576,3.788214882353916e-09
18094,Selva mediana perennifolia y subperennifolia,2005-05-17,3,527953155.27540576,5.682322323530874e-09
18095,Selva mediana perennifolia y subperennifolia,2005-05-18,2,527953155.27540576,3.788214882353916e-09
18096,Selva mediana perennifolia y subperennifolia,2005-05-19,3,527953155.27540576,5.682322323530874e-09
18097,Selva mediana perennifolia y subperennifolia,2005-05-20,1,527953155.27540576,1.894107441176958e-09
18098,Selva mediana perennifolia y subperennifolia,2005-05-21,4,527953155.27540576,7.576429764707832e-09
18099,Selva mediana perennifolia y subperennifolia,2005-05-24,3,527953155.27540576,5.682322323530874e-09
18100,Selva mediana perennifolia y subperennifolia,2005-05-25,1,527953155.27540576,1.894107441176958e-09
18101,Selva mediana perennifolia y subperennifolia,2005-05-26,1,527953155.27540576,1.894107441176958e-09
18102,Selva mediana perennifolia y subperennifolia,2005-05-27,2,527953155.27540576,3.788214882353916e-09
18103,Selva mediana perennifolia y subperennifolia,2005-05-28,5,527953155.27540576,9.47053720588479e-09
18104,Selva mediana perennifolia y subperennifolia,2005-05-30,1,527953155.27540576,1.894107441176958e-09
18105,Selva mediana perennifolia y subperennifolia,2005-06-01,6,527953155.27540576,1.1364644647061748e-08
18106,Selva mediana perennifolia y subperennifolia,2005-06-02,3,527953155.27540576,5.682322323530874e-09
18107,Selva mediana perennifolia y subperennifolia,2005-06-03,3,527953155.27540576,5.682322323530874e-09
18108,Selva mediana perennifolia y subperennifolia,2005-06-04,3,527953155.27540576,5.682322323530874e-09
18109,Selva mediana perennifolia y subperennifolia,2005-06-05,4,527953155.27540576,7.576429764707832e-09
18110,Selva mediana perennifolia y subperennifolia,2005-06-06,3,527953155.27540576,5.682322323530874e-09
18111,Selva mediana perennifolia y subperennifolia,2005-06-07,1,527953155.27540576,1.894107441176958e-09
18112,Selva mediana perennifolia y subperennifolia,2005-06-12,1,527953155.27540576,1.894107441176958e-09
18113,Selva mediana perennifolia y subperennifolia,2005-06-13,1,527953155.27540576,1.894107441176958e-09
18114,Selva mediana perennifolia y subperennifolia,2005-06-18,1,527953155.27540576,1.894107441176958e-09
18115,Selva mediana perennifolia y subperennifolia,2005-10-30,1,527953155.27540576,1.894107441176958e-09
18116,Selva mediana perennifolia y subperennifolia,2006-02-05,1,527953155.27540576,1.894107441176958e-09
18117,Selva mediana perennifolia y subperennifolia,2006-02-06,1,527953155.27540576,1.894107441176958e-09
18118,Selva mediana perennifolia y subperennifolia,2006-02-15,1,527953155.27540576,1.894107441176958e-09
18119,Selva mediana perennifolia y subperennifolia,2006-03-01,1,527953155.27540576,1.894107441176958e-09
18120,Selva mediana perennifolia y subperennifolia,2006-03-07,1,527953155.27540576,1.894107441176958e-09
18121,Selva mediana perennifolia y subperennifolia,2006-03-08,1,527953155.27540576,1.894107441176958e-09
18122,Selva mediana perennifolia y subperennifolia,2006-03-12,2,527953155.27540576,3.788214882353916e-09
18123,Selva mediana perennifolia y subperennifolia,2006-03-14,1,527953155.27540576,1.894107441176958e-09
18124,Selva mediana perennifolia y subperennifolia,2006-03-16,3,527953155.27540576,5.682322323530874e-09
18125,Selva mediana perennifolia y subperennifolia,2006-03-18,2,527953155.27540576,3.788214882353916e-09
18126,Selva mediana perennifolia y subperennifolia,2006-03-23,1,527953155.27540576,1.894107441176958e-09
18127,Selva mediana perennifolia y subperennifolia,2006-03-25,1,527953155.27540576,1.894107441176958e-09
18128,Selva mediana perennifolia y subperennifolia,2006-03-27,3,527953155.27540576,5.682322323530874e-09
18129,Selva mediana perennifolia y subperennifolia,2006-03-28,5,527953155.27540576,9.47053720588479e-09
18130,Selva mediana perennifolia y subperennifolia,2006-03-31,1,527953155.27540576,1.894107441176958e-09
18131,Selva mediana perennifolia y subperennifolia,2006-04-01,1,527953155.27540576,1.894107441176958e-09
18132,Selva mediana perennifolia y subperennifolia,2006-04-04,2,527953155.27540576,3.788214882353916e-09
18133,Selva mediana perennifolia y subperennifolia,2006-04-05,6,527953155.27540576,1.1364644647061748e-08
18134,Selva mediana perennifolia y subperennifolia,2006-04-06,16,527953155.27540576,3.030571905883133e-08
18135,Selva mediana perennifolia y subperennifolia,2006-04-08,5,527953155.27540576,9.47053720588479e-09
18136,Selva mediana perennifolia y subperennifolia,2006-04-09,1,527953155.27540576,1.894107441176958e-09
18137,Selva mediana perennifolia y subperennifolia,2006-04-10,13,527953155.27540576,2.4623396735300453e-08
18138,Selva mediana perennifolia y subperennifolia,2006-04-11,3,527953155.27540576,5.682322323530874e-09
18139,Selva mediana perennifolia y subperennifolia,2006-04-12,12,527953155.27540576,2.2729289294123496e-08
18140,Selva mediana perennifolia y subperennifolia,2006-04-13,4,527953155.27540576,7.576429764707832e-09
18141,Selva mediana perennifolia y subperennifolia,2006-04-14,2,527953155.27540576,3.788214882353916e-09
18142,Selva mediana perennifolia y subperennifolia,2006-04-15,10,527953155.27540576,1.894107441176958e-08
18143,Selva mediana perennifolia y subperennifolia,2006-04-17,27,527953155.27540576,5.1140900911777865e-08
18144,Selva mediana perennifolia y subperennifolia,2006-04-18,7,527953155.27540576,1.3258752088238706e-08
18145,Selva mediana perennifolia y subperennifolia,2006-04-19,20,527953155.27540576,3.788214882353916e-08
18146,Selva mediana perennifolia y subperennifolia,2006-04-20,17,527953155.27540576,3.219982650000829e-08
18147,Selva mediana perennifolia y subperennifolia,2006-04-21,4,527953155.27540576,7.576429764707832e-09
18148,Selva mediana perennifolia y subperennifolia,2006-04-22,11,527953155.27540576,2.0835181852946537e-08
18149,Selva mediana perennifolia y subperennifolia,2006-04-23,2,527953155.27540576,3.788214882353916e-09
18150,Selva mediana perennifolia y subperennifolia,2006-04-24,19,527953155.27540576,3.59880413823622e-08
18151,Selva mediana perennifolia y subperennifolia,2006-04-25,3,527953155.27540576,5.682322323530874e-09
18152,Selva mediana perennifolia y subperennifolia,2006-04-26,44,527953155.27540576,8.334072741178615e-08
18153,Selva mediana perennifolia y subperennifolia,2006-04-27,15,527953155.27540576,2.841161161765437e-08
18154,Selva mediana perennifolia y subperennifolia,2006-04-28,30,527953155.27540576,5.682322323530874e-08
18155,Selva mediana perennifolia y subperennifolia,2006-04-29,59,527953155.27540576,1.1175233902944053e-07
18156,Selva mediana perennifolia y subperennifolia,2006-04-30,3,527953155.27540576,5.682322323530874e-09
18157,Selva mediana perennifolia y subperennifolia,2006-05-01,42,527953155.27540576,7.955251252943224e-08
18158,Selva mediana perennifolia y subperennifolia,2006-05-02,2,527953155.27540576,3.788214882353916e-09
18159,Selva mediana perennifolia y subperennifolia,2006-05-03,14,527953155.27540576,2.6517504176477412e-08
18160,Selva mediana perennifolia y subperennifolia,2006-05-04,15,527953155.27540576,2.841161161765437e-08
18161,Selva mediana perennifolia y subperennifolia,2006-05-05,130,527953155.27540576,2.462339673530045e-07
18162,Selva mediana perennifolia y subperennifolia,2006-05-06,32,527953155.27540576,6.061143811766266e-08
18163,Selva mediana perennifolia y subperennifolia,2006-05-07,28,527953155.27540576,5.3035008352954825e-08
18164,Selva mediana perennifolia y subperennifolia,2006-05-08,78,527953155.27540576,1.4774038041180272e-07
18165,Selva mediana perennifolia y subperennifolia,2006-05-09,54,527953155.27540576,1.0228180182355573e-07
18166,Selva mediana perennifolia y subperennifolia,2006-05-10,222,527953155.27540576,4.2049185194128465e-07
18167,Selva mediana perennifolia y subperennifolia,2006-05-11,13,527953155.27540576,2.4623396735300453e-08
18168,Selva mediana perennifolia y subperennifolia,2006-05-12,26,527953155.27540576,4.9246793470600905e-08
18169,Selva mediana perennifolia y subperennifolia,2006-05-13,1,527953155.27540576,1.894107441176958e-09
18170,Selva mediana perennifolia y subperennifolia,2006-05-14,5,527953155.27540576,9.47053720588479e-09
18171,Selva mediana perennifolia y subperennifolia,2006-05-15,2,527953155.27540576,3.788214882353916e-09
18172,Selva mediana perennifolia y subperennifolia,2006-05-17,1,527953155.27540576,1.894107441176958e-09
18173,Selva mediana perennifolia y subperennifolia,2006-05-19,8,527953155.27540576,1.5152859529415664e-08
18174,Selva mediana perennifolia y subperennifolia,2006-05-20,3,527953155.27540576,5.682322323530874e-09
18175,Selva mediana perennifolia y subperennifolia,2006-05-21,2,527953155.27540576,3.788214882353916e-09
18176,Selva mediana perennifolia y subperennifolia,2006-05-24,1,527953155.27540576,1.894107441176958e-09
18177,Selva mediana perennifolia y subperennifolia,2006-05-25,1,527953155.27540576,1.894107441176958e-09
18178,Selva mediana perennifolia y subperennifolia,2006-05-29,2,527953155.27540576,3.788214882353916e-09
18179,Selva mediana perennifolia y subperennifolia,2006-06-07,1,527953155.27540576,1.894107441176958e-09
18180,Selva mediana perennifolia y subperennifolia,2006-06-08,1,527953155.27540576,1.894107441176958e-09
18181,Selva mediana perennifolia y subperennifolia,2006-06-20,1,527953155.27540576,1.894107441176958e-09
18182,Selva mediana perennifolia y subperennifolia,2006-06-26,3,527953155.27540576,5.682322323530874e-09
18183,Selva mediana perennifolia y subperennifolia,2007-03-21,1,527953155.27540576,1.894107441176958e-09
18184,Selva mediana perennifolia y subperennifolia,2007-03-22,1,527953155.27540576,1.894107441176958e-09
18185,Selva mediana perennifolia y subperennifolia,2007-03-28,2,527953155.27540576,3.788214882353916e-09
18186,Selva mediana perennifolia y subperennifolia,2007-04-09,3,527953155.27540576,5.682322323530874e-09
18187,Selva mediana perennifolia y subperennifolia,2007-04-11,7,527953155.27540576,1.3258752088238706e-08
18188,Selva mediana perennifolia y subperennifolia,2007-04-13,4,527953155.27540576,7.576429764707832e-09
18189,Selva mediana perennifolia y subperennifolia,2007-04-14,3,527953155.27540576,5.682322323530874e-09
18190,Selva mediana perennifolia y subperennifolia,2007-04-16,3,527953155.27540576,5.682322323530874e-09
18191,Selva mediana perennifolia y subperennifolia,2007-04-17,1,527953155.27540576,1.894107441176958e-09
18192,Selva mediana perennifolia y subperennifolia,2007-04-18,2,527953155.27540576,3.788214882353916e-09
18193,Selva mediana perennifolia y subperennifolia,2007-04-20,5,527953155.27540576,9.47053720588479e-09
18194,Selva mediana perennifolia y subperennifolia,2007-04-22,11,527953155.27540576,2.0835181852946537e-08
18195,Selva mediana perennifolia y subperennifolia,2007-04-23,10,527953155.27540576,1.894107441176958e-08
18196,Selva mediana perennifolia y subperennifolia,2007-04-24,16,527953155.27540576,3.030571905883133e-08
18197,Selva mediana perennifolia y subperennifolia,2007-04-25,5,527953155.27540576,9.47053720588479e-09
18198,Selva mediana perennifolia y subperennifolia,2007-04-26,2,527953155.27540576,3.788214882353916e-09
18199,Selva mediana perennifolia y subperennifolia,2007-04-27,16,527953155.27540576,3.030571905883133e-08
18200,Selva mediana perennifolia y subperennifolia,2007-04-28,5,527953155.27540576,9.47053720588479e-09
18201,Selva mediana perennifolia y subperennifolia,2007-04-29,20,527953155.27540576,3.788214882353916e-08
18202,Selva mediana perennifolia y subperennifolia,2007-04-30,6,527953155.27540576,1.1364644647061748e-08
18203,Selva mediana perennifolia y subperennifolia,2007-05-01,21,527953155.27540576,3.977625626471612e-08
18204,Selva mediana perennifolia y subperennifolia,2007-05-02,38,527953155.27540576,7.19760827647244e-08
18205,Selva mediana perennifolia y subperennifolia,2007-05-03,3,527953155.27540576,5.682322323530874e-09
18206,Selva mediana perennifolia y subperennifolia,2007-05-04,39,527953155.27540576,7.387019020590136e-08
18207,Selva mediana perennifolia y subperennifolia,2007-05-05,2,527953155.27540576,3.788214882353916e-09
18208,Selva mediana perennifolia y subperennifolia,2007-05-06,26,527953155.27540576,4.9246793470600905e-08
18209,Selva mediana perennifolia y subperennifolia,2007-05-07,9,527953155.27540576,1.704696697059262e-08
18210,Selva mediana perennifolia y subperennifolia,2007-05-08,7,527953155.27540576,1.3258752088238706e-08
18211,Selva mediana perennifolia y subperennifolia,2007-05-09,34,527953155.27540576,6.439965300001658e-08
18212,Selva mediana perennifolia y subperennifolia,2007-05-11,22,527953155.27540576,4.167036370589307e-08
18213,Selva mediana perennifolia y subperennifolia,2007-05-12,3,527953155.27540576,5.682322323530874e-09
18214,Selva mediana perennifolia y subperennifolia,2007-05-13,4,527953155.27540576,7.576429764707832e-09
18215,Selva mediana perennifolia y subperennifolia,2007-05-14,3,527953155.27540576,5.682322323530874e-09
18216,Selva mediana perennifolia y subperennifolia,2007-05-15,4,527953155.27540576,7.576429764707832e-09
18217,Selva mediana perennifolia y subperennifolia,2007-05-16,3,527953155.27540576,5.682322323530874e-09
18218,Selva mediana perennifolia y subperennifolia,2007-05-17,1,527953155.27540576,1.894107441176958e-09
18219,Selva mediana perennifolia y subperennifolia,2007-05-18,9,527953155.27540576,1.704696697059262e-08
18220,Selva mediana perennifolia y subperennifolia,2007-05-19,2,527953155.27540576,3.788214882353916e-09
18221,Selva mediana perennifolia y subperennifolia,2007-05-20,9,527953155.27540576,1.704696697059262e-08
18222,Selva mediana perennifolia y subperennifolia,2007-05-22,20,527953155.27540576,3.788214882353916e-08
18223,Selva mediana perennifolia y subperennifolia,2007-05-23,12,527953155.27540576,2.2729289294123496e-08
18224,Selva mediana perennifolia y subperennifolia,2007-05-24,7,527953155.27540576,1.3258752088238706e-08
18225,Selva mediana perennifolia y subperennifolia,2007-05-25,3,527953155.27540576,5.682322323530874e-09
18226,Selva mediana perennifolia y subperennifolia,2007-05-26,1,527953155.27540576,1.894107441176958e-09
18227,Selva mediana perennifolia y subperennifolia,2007-05-27,7,527953155.27540576,1.3258752088238706e-08
18228,Selva mediana perennifolia y subperennifolia,2007-05-29,3,527953155.27540576,5.682322323530874e-09
18229,Selva mediana perennifolia y subperennifolia,2007-05-30,3,527953155.27540576,5.682322323530874e-09
18230,Selva mediana perennifolia y subperennifolia,2007-05-31,1,527953155.27540576,1.894107441176958e-09
18231,Selva mediana perennifolia y subperennifolia,2007-06-01,2,527953155.27540576,3.788214882353916e-09
18232,Selva mediana perennifolia y subperennifolia,2007-06-02,2,527953155.27540576,3.788214882353916e-09
18233,Selva mediana perennifolia y subperennifolia,2007-06-03,1,527953155.27540576,1.894107441176958e-09
18234,Selva mediana perennifolia y subperennifolia,2007-06-06,1,527953155.27540576,1.894107441176958e-09
18235,Selva mediana perennifolia y subperennifolia,2007-06-08,1,527953155.27540576,1.894107441176958e-09
18236,Selva mediana perennifolia y subperennifolia,2007-06-09,5,527953155.27540576,9.47053720588479e-09
18237,Selva mediana perennifolia y subperennifolia,2007-06-10,1,527953155.27540576,1.894107441176958e-09
18238,Selva mediana perennifolia y subperennifolia,2007-06-12,1,527953155.27540576,1.894107441176958e-09
18239,Selva mediana perennifolia y subperennifolia,2007-06-13,3,527953155.27540576,5.682322323530874e-09
18240,Selva mediana perennifolia y subperennifolia,2007-06-14,1,527953155.27540576,1.894107441176958e-09
18241,Selva mediana perennifolia y subperennifolia,2007-06-15,1,527953155.27540576,1.894107441176958e-09
18242,Selva mediana perennifolia y subperennifolia,2007-06-19,1,527953155.27540576,1.894107441176958e-09
18243,Selva mediana perennifolia y subperennifolia,2007-06-25,1,527953155.27540576,1.894107441176958e-09
18244,Selva mediana perennifolia y subperennifolia,2007-06-26,1,527953155.27540576,1.894107441176958e-09
18245,Selva mediana perennifolia y subperennifolia,2007-07-07,1,527953155.27540576,1.894107441176958e-09
18246,Selva mediana perennifolia y subperennifolia,2007-07-09,3,527953155.27540576,5.682322323530874e-09
18247,Selva mediana perennifolia y subperennifolia,2007-07-19,1,527953155.27540576,1.894107441176958e-09
18248,Selva mediana perennifolia y subperennifolia,2007-07-20,1,527953155.27540576,1.894107441176958e-09
18249,Selva mediana perennifolia y subperennifolia,2007-07-26,1,527953155.27540576,1.894107441176958e-09
18250,Selva mediana perennifolia y subperennifolia,2007-08-03,1,527953155.27540576,1.894107441176958e-09
18251,Selva mediana perennifolia y subperennifolia,2007-08-06,1,527953155.27540576,1.894107441176958e-09
18252,Selva mediana perennifolia y subperennifolia,2007-08-08,1,527953155.27540576,1.894107441176958e-09
18253,Selva mediana perennifolia y subperennifolia,2007-08-13,1,527953155.27540576,1.894107441176958e-09
18254,Selva mediana perennifolia y subperennifolia,2007-08-20,1,527953155.27540576,1.894107441176958e-09
18255,Selva mediana perennifolia y subperennifolia,2007-10-02,1,527953155.27540576,1.894107441176958e-09
18256,Selva mediana perennifolia y subperennifolia,2007-11-09,1,527953155.27540576,1.894107441176958e-09
18257,Selva mediana perennifolia y subperennifolia,2007-11-12,1,527953155.27540576,1.894107441176958e-09
18258,Selva mediana perennifolia y subperennifolia,2008-01-17,3,527953155.27540576,5.682322323530874e-09
18259,Selva mediana perennifolia y subperennifolia,2008-01-29,1,527953155.27540576,1.894107441176958e-09
18260,Selva mediana perennifolia y subperennifolia,2008-01-31,3,527953155.27540576,5.682322323530874e-09
18261,Selva mediana perennifolia y subperennifolia,2008-02-18,1,527953155.27540576,1.894107441176958e-09
18262,Selva mediana perennifolia y subperennifolia,2008-03-06,1,527953155.27540576,1.894107441176958e-09
18263,Selva mediana perennifolia y subperennifolia,2008-03-14,3,527953155.27540576,5.682322323530874e-09
18264,Selva mediana perennifolia y subperennifolia,2008-03-15,2,527953155.27540576,3.788214882353916e-09
18265,Selva mediana perennifolia y subperennifolia,2008-03-16,1,527953155.27540576,1.894107441176958e-09
18266,Selva mediana perennifolia y subperennifolia,2008-03-26,2,527953155.27540576,3.788214882353916e-09
18267,Selva mediana perennifolia y subperennifolia,2008-03-28,3,527953155.27540576,5.682322323530874e-09
18268,Selva mediana perennifolia y subperennifolia,2008-03-30,4,527953155.27540576,7.576429764707832e-09
18269,Selva mediana perennifolia y subperennifolia,2008-03-31,2,527953155.27540576,3.788214882353916e-09
18270,Selva mediana perennifolia y subperennifolia,2008-04-01,3,527953155.27540576,5.682322323530874e-09
18271,Selva mediana perennifolia y subperennifolia,2008-04-04,5,527953155.27540576,9.47053720588479e-09
18272,Selva mediana perennifolia y subperennifolia,2008-04-06,3,527953155.27540576,5.682322323530874e-09
18273,Selva mediana perennifolia y subperennifolia,2008-04-07,2,527953155.27540576,3.788214882353916e-09
18274,Selva mediana perennifolia y subperennifolia,2008-04-08,5,527953155.27540576,9.47053720588479e-09
18275,Selva mediana perennifolia y subperennifolia,2008-04-09,10,527953155.27540576,1.894107441176958e-08
18276,Selva mediana perennifolia y subperennifolia,2008-04-10,4,527953155.27540576,7.576429764707832e-09
18277,Selva mediana perennifolia y subperennifolia,2008-04-11,7,527953155.27540576,1.3258752088238706e-08
18278,Selva mediana perennifolia y subperennifolia,2008-04-15,1,527953155.27540576,1.894107441176958e-09
18279,Selva mediana perennifolia y subperennifolia,2008-04-17,5,527953155.27540576,9.47053720588479e-09
18280,Selva mediana perennifolia y subperennifolia,2008-04-18,10,527953155.27540576,1.894107441176958e-08
18281,Selva mediana perennifolia y subperennifolia,2008-04-19,1,527953155.27540576,1.894107441176958e-09
18282,Selva mediana perennifolia y subperennifolia,2008-04-20,4,527953155.27540576,7.576429764707832e-09
18283,Selva mediana perennifolia y subperennifolia,2008-04-21,2,527953155.27540576,3.788214882353916e-09
18284,Selva mediana perennifolia y subperennifolia,2008-04-22,34,527953155.27540576,6.439965300001658e-08
18285,Selva mediana perennifolia y subperennifolia,2008-04-23,10,527953155.27540576,1.894107441176958e-08
18286,Selva mediana perennifolia y subperennifolia,2008-04-24,46,527953155.27540576,8.712894229414007e-08
18287,Selva mediana perennifolia y subperennifolia,2008-04-25,31,527953155.27540576,5.87173306764857e-08
18288,Selva mediana perennifolia y subperennifolia,2008-04-26,13,527953155.27540576,2.4623396735300453e-08
18289,Selva mediana perennifolia y subperennifolia,2008-04-27,21,527953155.27540576,3.977625626471612e-08
18290,Selva mediana perennifolia y subperennifolia,2008-04-28,11,527953155.27540576,2.0835181852946537e-08
18291,Selva mediana perennifolia y subperennifolia,2008-04-29,2,527953155.27540576,3.788214882353916e-09
18292,Selva mediana perennifolia y subperennifolia,2008-04-30,4,527953155.27540576,7.576429764707832e-09
18293,Selva mediana perennifolia y subperennifolia,2008-05-01,46,527953155.27540576,8.712894229414007e-08
18294,Selva mediana perennifolia y subperennifolia,2008-05-02,14,527953155.27540576,2.6517504176477412e-08
18295,Selva mediana perennifolia y subperennifolia,2008-05-03,22,527953155.27540576,4.167036370589307e-08
18296,Selva mediana perennifolia y subperennifolia,2008-05-04,13,527953155.27540576,2.4623396735300453e-08
18297,Selva mediana perennifolia y subperennifolia,2008-05-05,11,527953155.27540576,2.0835181852946537e-08
18298,Selva mediana perennifolia y subperennifolia,2008-05-06,29,527953155.27540576,5.4929115794131784e-08
18299,Selva mediana perennifolia y subperennifolia,2008-05-07,7,527953155.27540576,1.3258752088238706e-08
18300,Selva mediana perennifolia y subperennifolia,2008-05-08,50,527953155.27540576,9.47053720588479e-08
18301,Selva mediana perennifolia y subperennifolia,2008-05-09,12,527953155.27540576,2.2729289294123496e-08
18302,Selva mediana perennifolia y subperennifolia,2008-05-10,10,527953155.27540576,1.894107441176958e-08
18303,Selva mediana perennifolia y subperennifolia,2008-05-11,19,527953155.27540576,3.59880413823622e-08
18304,Selva mediana perennifolia y subperennifolia,2008-05-12,7,527953155.27540576,1.3258752088238706e-08
18305,Selva mediana perennifolia y subperennifolia,2008-05-13,20,527953155.27540576,3.788214882353916e-08
18306,Selva mediana perennifolia y subperennifolia,2008-05-14,10,527953155.27540576,1.894107441176958e-08
18307,Selva mediana perennifolia y subperennifolia,2008-05-15,33,527953155.27540576,6.250554555883962e-08
18308,Selva mediana perennifolia y subperennifolia,2008-05-16,4,527953155.27540576,7.576429764707832e-09
18309,Selva mediana perennifolia y subperennifolia,2008-05-17,28,527953155.27540576,5.3035008352954825e-08
18310,Selva mediana perennifolia y subperennifolia,2008-05-18,14,527953155.27540576,2.6517504176477412e-08
18311,Selva mediana perennifolia y subperennifolia,2008-05-19,4,527953155.27540576,7.576429764707832e-09
18312,Selva mediana perennifolia y subperennifolia,2008-05-20,7,527953155.27540576,1.3258752088238706e-08
18313,Selva mediana perennifolia y subperennifolia,2008-05-21,9,527953155.27540576,1.704696697059262e-08
18314,Selva mediana perennifolia y subperennifolia,2008-05-22,17,527953155.27540576,3.219982650000829e-08
18315,Selva mediana perennifolia y subperennifolia,2008-05-23,9,527953155.27540576,1.704696697059262e-08
18316,Selva mediana perennifolia y subperennifolia,2008-05-24,5,527953155.27540576,9.47053720588479e-09
18317,Selva mediana perennifolia y subperennifolia,2008-05-25,2,527953155.27540576,3.788214882353916e-09
18318,Selva mediana perennifolia y subperennifolia,2008-05-26,19,527953155.27540576,3.59880413823622e-08
18319,Selva mediana perennifolia y subperennifolia,2008-05-27,1,527953155.27540576,1.894107441176958e-09
18320,Selva mediana perennifolia y subperennifolia,2008-05-28,4,527953155.27540576,7.576429764707832e-09
18321,Selva mediana perennifolia y subperennifolia,2008-06-01,2,527953155.27540576,3.788214882353916e-09
18322,Selva mediana perennifolia y subperennifolia,2008-06-05,3,527953155.27540576,5.682322323530874e-09
18323,Selva mediana perennifolia y subperennifolia,2008-06-09,1,527953155.27540576,1.894107441176958e-09
18324,Selva mediana perennifolia y subperennifolia,2008-06-18,1,527953155.27540576,1.894107441176958e-09
18325,Selva mediana perennifolia y subperennifolia,2008-06-24,1,527953155.27540576,1.894107441176958e-09
18326,Selva mediana perennifolia y subperennifolia,2008-07-14,1,527953155.27540576,1.894107441176958e-09
18327,Selva mediana perennifolia y subperennifolia,2008-08-15,2,527953155.27540576,3.788214882353916e-09
18328,Selva mediana perennifolia y subperennifolia,2008-08-17,1,527953155.27540576,1.894107441176958e-09
18329,Selva mediana perennifolia y subperennifolia,2008-08-19,1,527953155.27540576,1.894107441176958e-09
18330,Selva mediana perennifolia y subperennifolia,2008-11-25,1,527953155.27540576,1.894107441176958e-09
18331,Selva mediana perennifolia y subperennifolia,2009-01-29,2,527953155.27540576,3.788214882353916e-09
18332,Selva mediana perennifolia y subperennifolia,2009-02-02,2,527953155.27540576,3.788214882353916e-09
18333,Selva mediana perennifolia y subperennifolia,2009-02-06,2,527953155.27540576,3.788214882353916e-09
18334,Selva mediana perennifolia y subperennifolia,2009-03-03,1,527953155.27540576,1.894107441176958e-09
18335,Selva mediana perennifolia y subperennifolia,2009-03-04,1,527953155.27540576,1.894107441176958e-09
18336,Selva mediana perennifolia y subperennifolia,2009-03-08,3,527953155.27540576,5.682322323530874e-09
18337,Selva mediana perennifolia y subperennifolia,2009-03-15,2,527953155.27540576,3.788214882353916e-09
18338,Selva mediana perennifolia y subperennifolia,2009-03-17,1,527953155.27540576,1.894107441176958e-09
18339,Selva mediana perennifolia y subperennifolia,2009-03-18,1,527953155.27540576,1.894107441176958e-09
18340,Selva mediana perennifolia y subperennifolia,2009-03-23,2,527953155.27540576,3.788214882353916e-09
18341,Selva mediana perennifolia y subperennifolia,2009-03-24,3,527953155.27540576,5.682322323530874e-09
18342,Selva mediana perennifolia y subperennifolia,2009-03-26,4,527953155.27540576,7.576429764707832e-09
18343,Selva mediana perennifolia y subperennifolia,2009-03-27,4,527953155.27540576,7.576429764707832e-09
18344,Selva mediana perennifolia y subperennifolia,2009-03-31,6,527953155.27540576,1.1364644647061748e-08
18345,Selva mediana perennifolia y subperennifolia,2009-04-02,5,527953155.27540576,9.47053720588479e-09
18346,Selva mediana perennifolia y subperennifolia,2009-04-03,3,527953155.27540576,5.682322323530874e-09
18347,Selva mediana perennifolia y subperennifolia,2009-04-04,1,527953155.27540576,1.894107441176958e-09
