,tipo_suelo,fecha,num_incendios,area_km2_tipo_suelo_x,incendios_cada_km2,area_km2_tipo_suelo_y
20183,Mezquital-huizachal,2009-02-26,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20184,Mezquital-huizachal,2009-03-02,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20185,Mezquital-huizachal,2009-03-25,3,553894.8330986548,5.4161906209110045e-06,553894.8330986548
20186,Mezquital-huizachal,2009-03-26,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20187,Mezquital-huizachal,2009-03-30,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20188,Mezquital-huizachal,2009-04-03,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20189,Mezquital-huizachal,2009-04-06,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20190,Mezquital-huizachal,2009-04-08,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20191,Mezquital-huizachal,2009-04-23,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20192,Mezquital-huizachal,2009-04-28,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20193,Mezquital-huizachal,2009-05-03,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20194,Mezquital-huizachal,2009-05-08,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20195,Mezquital-huizachal,2009-05-10,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20196,Mezquital-huizachal,2009-06-06,3,553894.8330986548,5.4161906209110045e-06,553894.8330986548
20197,Mezquital-huizachal,2009-06-23,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20198,Mezquital-huizachal,2009-07-08,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20199,Mezquital-huizachal,2009-07-17,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20200,Mezquital-huizachal,2009-07-19,3,553894.8330986548,5.4161906209110045e-06,553894.8330986548
20201,Mezquital-huizachal,2009-08-07,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20202,Mezquital-huizachal,2010-02-15,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20203,Mezquital-huizachal,2010-02-26,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20204,Mezquital-huizachal,2010-05-03,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20205,Mezquital-huizachal,2010-05-04,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20206,Mezquital-huizachal,2010-05-06,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20207,Mezquital-huizachal,2010-05-23,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20208,Mezquital-huizachal,2010-06-03,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20209,Mezquital-huizachal,2010-06-19,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20210,Mezquital-huizachal,2010-07-15,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20211,Mezquital-huizachal,2010-10-08,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20212,Mezquital-huizachal,2010-11-23,3,553894.8330986548,5.4161906209110045e-06,553894.8330986548
20213,Mezquital-huizachal,2010-12-08,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20214,Mezquital-huizachal,2010-12-13,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20215,Mezquital-huizachal,2010-12-23,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20216,Mezquital-huizachal,2011-01-18,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20217,Mezquital-huizachal,2011-01-23,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20218,Mezquital-huizachal,2011-01-26,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20219,Mezquital-huizachal,2011-01-27,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20220,Mezquital-huizachal,2011-01-29,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20221,Mezquital-huizachal,2011-02-06,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20222,Mezquital-huizachal,2011-02-13,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20223,Mezquital-huizachal,2011-02-18,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20224,Mezquital-huizachal,2011-02-24,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20225,Mezquital-huizachal,2011-03-01,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20226,Mezquital-huizachal,2011-03-02,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20227,Mezquital-huizachal,2011-03-08,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20228,Mezquital-huizachal,2011-03-10,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20229,Mezquital-huizachal,2011-04-04,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20230,Mezquital-huizachal,2011-04-05,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20231,Mezquital-huizachal,2011-04-07,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20232,Mezquital-huizachal,2011-04-26,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20233,Mezquital-huizachal,2011-04-29,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20234,Mezquital-huizachal,2011-04-30,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20235,Mezquital-huizachal,2011-05-05,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20236,Mezquital-huizachal,2011-05-13,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20237,Mezquital-huizachal,2011-05-18,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20238,Mezquital-huizachal,2011-05-22,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20239,Mezquital-huizachal,2011-05-29,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20240,Mezquital-huizachal,2011-06-01,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20241,Mezquital-huizachal,2011-06-02,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20242,Mezquital-huizachal,2011-06-08,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20243,Mezquital-huizachal,2011-06-09,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20244,Mezquital-huizachal,2011-06-17,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20245,Mezquital-huizachal,2011-06-18,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20246,Mezquital-huizachal,2011-07-16,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20247,Mezquital-huizachal,2011-07-18,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20248,Mezquital-huizachal,2011-08-06,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20249,Mezquital-huizachal,2011-12-07,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20250,Mezquital-huizachal,2011-12-24,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20251,Mezquital-huizachal,2011-12-26,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20252,Mezquital-huizachal,2012-03-13,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20253,Mezquital-huizachal,2012-03-20,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20254,Mezquital-huizachal,2012-06-04,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20255,Mezquital-huizachal,2012-06-13,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20256,Mezquital-huizachal,2012-06-30,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20257,Mezquital-huizachal,2012-12-24,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20258,Mezquital-huizachal,2012-12-29,3,553894.8330986548,5.4161906209110045e-06,553894.8330986548
20259,Mezquital-huizachal,2013-01-02,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20260,Mezquital-huizachal,2013-03-17,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20261,Mezquital-huizachal,2013-05-05,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20262,Mezquital-huizachal,2013-05-09,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20263,Mezquital-huizachal,2013-05-29,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20264,Mezquital-huizachal,2013-08-07,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20265,Mezquital-huizachal,2013-08-21,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20266,Mezquital-huizachal,2013-09-24,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20267,Mezquital-huizachal,2014-01-10,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20268,Mezquital-huizachal,2014-03-16,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20269,Mezquital-huizachal,2014-04-24,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20270,Mezquital-huizachal,2014-04-28,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20271,Mezquital-huizachal,2014-05-01,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20272,Mezquital-huizachal,2014-05-16,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20273,Mezquital-huizachal,2014-06-20,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20274,Mezquital-huizachal,2014-06-28,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20275,Mezquital-huizachal,2014-07-30,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20276,Mezquital-huizachal,2014-08-13,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20277,Mezquital-huizachal,2014-08-16,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20278,Mezquital-huizachal,2014-08-27,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20279,Mezquital-huizachal,2015-01-08,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20280,Mezquital-huizachal,2015-05-04,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20281,Mezquital-huizachal,2015-05-27,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20282,Mezquital-huizachal,2015-05-30,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20283,Mezquital-huizachal,2015-07-30,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20284,Mezquital-huizachal,2015-07-31,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20285,Mezquital-huizachal,2015-08-24,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20286,Mezquital-huizachal,2015-09-28,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20287,Mezquital-huizachal,2015-11-04,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20288,Mezquital-huizachal,2015-12-15,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20289,Mezquital-huizachal,2015-12-24,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20290,Mezquital-huizachal,2015-12-28,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20291,Mezquital-huizachal,2016-01-13,3,553894.8330986548,5.4161906209110045e-06,553894.8330986548
20292,Mezquital-huizachal,2016-01-17,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20293,Mezquital-huizachal,2016-01-18,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20294,Mezquital-huizachal,2016-01-25,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20295,Mezquital-huizachal,2016-01-27,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20296,Mezquital-huizachal,2016-02-16,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20297,Mezquital-huizachal,2016-02-28,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20298,Mezquital-huizachal,2016-03-03,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20299,Mezquital-huizachal,2016-03-24,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20300,Mezquital-huizachal,2016-05-04,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20301,Mezquital-huizachal,2016-05-06,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20302,Mezquital-huizachal,2016-05-08,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20303,Mezquital-huizachal,2016-05-10,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20304,Mezquital-huizachal,2016-05-12,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20305,Mezquital-huizachal,2016-05-27,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20306,Mezquital-huizachal,2016-06-04,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20307,Mezquital-huizachal,2016-07-04,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20308,Mezquital-huizachal,2016-08-01,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20309,Mezquital-huizachal,2016-08-03,3,553894.8330986548,5.4161906209110045e-06,553894.8330986548
20310,Mezquital-huizachal,2016-09-01,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20311,Mezquital-huizachal,2016-09-07,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20312,Mezquital-huizachal,2016-10-24,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20313,Mezquital-huizachal,2016-11-10,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20314,Mezquital-huizachal,2016-12-13,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20315,Mezquital-huizachal,2016-12-28,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20316,Mezquital-huizachal,2017-01-06,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20317,Mezquital-huizachal,2017-01-08,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20318,Mezquital-huizachal,2017-03-01,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20319,Mezquital-huizachal,2017-03-30,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20320,Mezquital-huizachal,2017-04-04,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20321,Mezquital-huizachal,2017-04-05,3,553894.8330986548,5.4161906209110045e-06,553894.8330986548
20322,Mezquital-huizachal,2017-04-09,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20323,Mezquital-huizachal,2017-04-27,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20324,Mezquital-huizachal,2017-04-29,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20325,Mezquital-huizachal,2017-04-30,3,553894.8330986548,5.4161906209110045e-06,553894.8330986548
20326,Mezquital-huizachal,2017-05-04,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20327,Mezquital-huizachal,2017-05-22,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20328,Mezquital-huizachal,2017-05-23,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20329,Mezquital-huizachal,2017-06-04,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20330,Mezquital-huizachal,2017-06-15,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20331,Mezquital-huizachal,2017-06-24,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20332,Mezquital-huizachal,2017-07-08,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20333,Mezquital-huizachal,2017-07-17,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20334,Mezquital-huizachal,2017-07-19,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20335,Mezquital-huizachal,2017-07-21,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20336,Mezquital-huizachal,2017-08-01,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20337,Mezquital-huizachal,2017-08-14,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20338,Mezquital-huizachal,2017-10-05,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20339,Mezquital-huizachal,2017-10-07,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20340,Mezquital-huizachal,2017-11-22,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20341,Mezquital-huizachal,2017-12-05,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20342,Mezquital-huizachal,2017-12-24,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20343,Mezquital-huizachal,2017-12-29,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20344,Mezquital-huizachal,2018-01-05,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20345,Mezquital-huizachal,2018-01-06,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20346,Mezquital-huizachal,2018-01-07,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20347,Mezquital-huizachal,2018-01-18,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20348,Mezquital-huizachal,2018-02-03,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20349,Mezquital-huizachal,2018-03-05,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20350,Mezquital-huizachal,2018-03-30,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20351,Mezquital-huizachal,2018-04-08,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20352,Mezquital-huizachal,2018-04-13,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20353,Mezquital-huizachal,2018-05-06,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20354,Mezquital-huizachal,2018-06-09,4,553894.8330986548,7.221587494548006e-06,553894.8330986548
20355,Mezquital-huizachal,2018-08-14,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20356,Mezquital-huizachal,2018-09-04,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20357,Mezquital-huizachal,2018-12-23,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20358,Mezquital-huizachal,2019-02-27,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20359,Mezquital-huizachal,2019-03-03,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20360,Mezquital-huizachal,2019-03-10,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20361,Mezquital-huizachal,2019-03-24,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20362,Mezquital-huizachal,2019-03-31,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20363,Mezquital-huizachal,2019-04-13,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20364,Mezquital-huizachal,2019-04-19,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20365,Mezquital-huizachal,2019-04-24,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20366,Mezquital-huizachal,2019-05-12,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20367,Mezquital-huizachal,2019-05-27,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20368,Mezquital-huizachal,2019-05-28,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20369,Mezquital-huizachal,2019-06-14,3,553894.8330986548,5.4161906209110045e-06,553894.8330986548
20370,Mezquital-huizachal,2019-06-25,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20371,Mezquital-huizachal,2019-06-26,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20372,Mezquital-huizachal,2019-07-14,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20373,Mezquital-huizachal,2019-07-15,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20374,Mezquital-huizachal,2019-08-05,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20375,Mezquital-huizachal,2019-10-09,1,553894.8330986548,1.8053968736370015e-06,553894.8330986548
20376,Mezquital-huizachal,2019-12-21,2,553894.8330986548,3.610793747274003e-06,553894.8330986548
20377,Matorral rosetofilo,2001-04-04,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20378,Matorral rosetofilo,2001-09-04,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20379,Matorral rosetofilo,2002-02-11,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20380,Matorral rosetofilo,2002-03-04,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20381,Matorral rosetofilo,2002-03-13,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20382,Matorral rosetofilo,2002-03-31,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20383,Matorral rosetofilo,2002-04-01,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20384,Matorral rosetofilo,2002-04-02,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20385,Matorral rosetofilo,2002-04-03,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20386,Matorral rosetofilo,2002-05-01,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20387,Matorral rosetofilo,2002-05-23,2,7733980.252728938,2.5859905697254646e-07,7733980.252728938
20388,Matorral rosetofilo,2003-03-21,2,7733980.252728938,2.5859905697254646e-07,7733980.252728938
20389,Matorral rosetofilo,2003-03-28,2,7733980.252728938,2.5859905697254646e-07,7733980.252728938
20390,Matorral rosetofilo,2003-04-06,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20391,Matorral rosetofilo,2003-05-02,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20392,Matorral rosetofilo,2003-05-15,2,7733980.252728938,2.5859905697254646e-07,7733980.252728938
20393,Matorral rosetofilo,2003-05-17,2,7733980.252728938,2.5859905697254646e-07,7733980.252728938
20394,Matorral rosetofilo,2003-05-19,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20395,Matorral rosetofilo,2003-06-08,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20396,Matorral rosetofilo,2004-03-06,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20397,Matorral rosetofilo,2004-04-19,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20398,Matorral rosetofilo,2004-08-29,2,7733980.252728938,2.5859905697254646e-07,7733980.252728938
20399,Matorral rosetofilo,2004-10-09,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20400,Matorral rosetofilo,2005-02-17,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20401,Matorral rosetofilo,2005-03-20,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20402,Matorral rosetofilo,2005-04-11,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20403,Matorral rosetofilo,2005-04-17,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20404,Matorral rosetofilo,2005-04-29,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20405,Matorral rosetofilo,2005-06-13,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20406,Matorral rosetofilo,2005-07-10,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20407,Matorral rosetofilo,2005-08-27,5,7733980.252728938,6.464976424313661e-07,7733980.252728938
20408,Matorral rosetofilo,2005-08-31,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20409,Matorral rosetofilo,2005-09-06,6,7733980.252728938,7.757971709176394e-07,7733980.252728938
20410,Matorral rosetofilo,2005-10-07,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20411,Matorral rosetofilo,2005-11-17,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20412,Matorral rosetofilo,2005-11-18,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20413,Matorral rosetofilo,2005-11-19,5,7733980.252728938,6.464976424313661e-07,7733980.252728938
20414,Matorral rosetofilo,2005-11-20,3,7733980.252728938,3.878985854588197e-07,7733980.252728938
20415,Matorral rosetofilo,2006-01-02,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20416,Matorral rosetofilo,2006-03-12,2,7733980.252728938,2.5859905697254646e-07,7733980.252728938
20417,Matorral rosetofilo,2006-04-18,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20418,Matorral rosetofilo,2006-04-23,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20419,Matorral rosetofilo,2006-04-25,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20420,Matorral rosetofilo,2006-05-14,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20421,Matorral rosetofilo,2006-05-27,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20422,Matorral rosetofilo,2006-05-28,2,7733980.252728938,2.5859905697254646e-07,7733980.252728938
20423,Matorral rosetofilo,2006-06-17,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20424,Matorral rosetofilo,2006-09-04,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20425,Matorral rosetofilo,2006-10-26,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20426,Matorral rosetofilo,2006-10-27,3,7733980.252728938,3.878985854588197e-07,7733980.252728938
20427,Matorral rosetofilo,2007-06-07,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20428,Matorral rosetofilo,2007-10-23,6,7733980.252728938,7.757971709176394e-07,7733980.252728938
20429,Matorral rosetofilo,2008-02-28,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20430,Matorral rosetofilo,2008-03-15,2,7733980.252728938,2.5859905697254646e-07,7733980.252728938
20431,Matorral rosetofilo,2008-03-16,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20432,Matorral rosetofilo,2008-04-10,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20433,Matorral rosetofilo,2008-04-21,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20434,Matorral rosetofilo,2008-04-28,4,7733980.252728938,5.171981139450929e-07,7733980.252728938
20435,Matorral rosetofilo,2008-05-02,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20436,Matorral rosetofilo,2008-05-07,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20437,Matorral rosetofilo,2008-05-09,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20438,Matorral rosetofilo,2008-05-11,3,7733980.252728938,3.878985854588197e-07,7733980.252728938
20439,Matorral rosetofilo,2008-05-12,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20440,Matorral rosetofilo,2008-05-13,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20441,Matorral rosetofilo,2008-05-14,3,7733980.252728938,3.878985854588197e-07,7733980.252728938
20442,Matorral rosetofilo,2008-06-02,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20443,Matorral rosetofilo,2008-06-18,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20444,Matorral rosetofilo,2008-11-08,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20445,Matorral rosetofilo,2008-12-28,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20446,Matorral rosetofilo,2009-03-26,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20447,Matorral rosetofilo,2009-04-03,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20448,Matorral rosetofilo,2009-04-05,4,7733980.252728938,5.171981139450929e-07,7733980.252728938
20449,Matorral rosetofilo,2009-04-24,13,7733980.252728938,1.680893870321552e-06,7733980.252728938
20450,Matorral rosetofilo,2009-04-26,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20451,Matorral rosetofilo,2009-05-03,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20452,Matorral rosetofilo,2009-05-04,3,7733980.252728938,3.878985854588197e-07,7733980.252728938
20453,Matorral rosetofilo,2009-05-07,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20454,Matorral rosetofilo,2009-05-08,1,7733980.252728938,1.2929952848627323e-07,7733980.252728938
20455,Matorral rosetofilo,2009-05-10,2,7733980.252728938,2.5859905697254646e-07,7733980.252728938
20456,Matorral rosetofilo,2009-05-17,2,7733980.252728938,2.5859905697254646e-07,7733980.252728938
